Race,Sex,Education,Age,Num. People,log-income,Metro,OWNER,probability
White,Female,Less than College ,33,5,5.02938377768521,Metro,1.0,0.6468063
White,Male,Less than College ,50,1,4.7160033436348,Metro,1.0,0.44645345
White,Female,Less than College ,62,4,5.558708570533166,Metro,1.0,0.79900765
White,Female,Less than College ,74,1,4.371067862271737,Metro,1.0,0.6361972
White,Female,Less than College ,64,6,4.6322547766847135,Metro,1.0,0.64153576
White,Female,Bachelors or Greater,68,1,4.698970004336019,Metro,1.0,0.64148545
White,Male,Bachelors or Greater,32,3,5.204119982655925,Metro,1.0,0.5701711
White,Male,Less than College ,70,2,4.8561244442423,Metro,1.0,0.7308924
White,Male,Bachelors or Greater,51,3,5.190331698170292,Metro,1.0,0.60673034
White,Male,Less than College ,78,1,4.158362492095249,Metro,0.0,0.38267627
White,Male,Less than College ,58,3,4.041392685158225,Metro,1.0,0.3038085
White,Male,Bachelors or Greater,55,2,4.998651595998373,Metro,0.0,0.72250473
White,Male,Less than College ,78,3,4.778932277737139,Metro,0.0,0.46319315
White,Male,Bachelors or Greater,57,2,5.606381365110605,Metro,0.0,0.6761934
White,Female,Less than College ,32,2,4.72916478969277,Metro,1.0,0.42239857
White,Female,Less than College ,51,5,4.857332496431268,Metro,1.0,0.69995487
White,Male,Bachelors or Greater,52,3,5.442949869577862,Metro,1.0,0.78846055
White,Male,Less than College ,74,1,4.763427993562937,Metro,1.0,0.7065037
Black,Female,Less than College ,49,5,4.569373909615046,Metro,0.0,0.33494854
Black,Female,Less than College ,85,2,4.301029995663981,Metro,1.0,0.5646069
White,Female,Bachelors or Greater,85,2,4.05307844348342,Metro,1.0,0.72845435
White,Female,Less than College ,79,2,4.474216264076255,Metro,0.0,0.51884764
White,Male,Bachelors or Greater,72,2,4.769377326076138,Metro,0.0,0.75597227
White,Female,Less than College ,37,4,4.732393759822968,Metro,0.0,0.45715645
White,Female,Less than College ,72,2,4.658964842664435,Metro,1.0,0.6972949
White,Female,Less than College ,40,5,4.301029995663981,Metro,0.0,0.32121578
White,Male,Bachelors or Greater,53,5,5.41161970596323,Metro,1.0,0.7538804
Black,Male,Less than College ,48,5,5.0783843087481895,Metro,0.0,0.4657466
White,Male,Less than College ,70,2,4.851258348719076,Metro,1.0,0.7365001
White,Female,Less than College ,39,2,4.913813852383717,Metro,1.0,0.515806
White,Female,Less than College ,61,1,4.698970004336019,Metro,1.0,0.5501226
White,Male,Bachelors or Greater,33,2,4.57978359661681,Metro,1.0,0.35686487
White,Male,Less than College ,54,4,5.301029995663981,Metro,1.0,0.7068112
White,Female,Less than College ,55,2,4.740362689494244,Metro,0.0,0.48705113
White,Female,Less than College ,62,1,4.954242509439325,Metro,1.0,0.5807928
White,Female,Bachelors or Greater,65,2,5.117271295655764,Metro,1.0,0.62225884
White,Male,Bachelors or Greater,33,5,5.079181246047625,Metro,1.0,0.69514406
White,Male,Bachelors or Greater,63,1,5.0,Metro,1.0,0.7002917
Black,Female,Less than College ,67,2,4.214843848047698,Metro,1.0,0.5378942
Black,Female,Less than College ,71,1,4.977723605288848,Metro,1.0,0.67347914
White,Male,Less than College ,65,2,4.481442628502305,Metro,0.0,0.6591892
Black,Male,Less than College ,55,3,4.2552725051033065,Metro,0.0,0.43704662
White,Female,Less than College ,51,3,4.715167357848458,Metro,1.0,0.48868793
White,Male,Less than College ,43,1,5.096910013008056,Metro,1.0,0.48571852
White,Male,Less than College ,31,4,5.0,Metro,0.0,0.24250497
Black,Female,Bachelors or Greater,56,1,4.556302500767287,Metro,1.0,0.53150433
White,Male,Less than College ,40,4,4.079181246047625,Metro,1.0,0.44412982
White,Male,Less than College ,47,3,4.812913356642856,Metro,1.0,0.5285194
White,Male,Less than College ,49,5,5.130333768495007,Metro,1.0,0.6054054
White,Male,Less than College ,41,2,4.812913356642856,Metro,0.0,0.36375868
White,Female,Less than College ,50,2,5.160768561861128,Metro,1.0,0.551959
White,Male,Less than College ,40,5,5.423573519732735,Metro,1.0,0.67694885
White,Female,Less than College ,31,3,5.096910013008056,Metro,1.0,0.3518148
White,Male,Less than College ,80,1,4.462397997898956,Metro,1.0,0.52751946
White,Male,Less than College ,58,2,4.954242509439325,Metro,1.0,0.69120795
White,Male,Less than College ,62,1,4.068185861746161,Urban,1.0,0.4920237
White,Male,Less than College ,41,4,5.05307844348342,Metro,1.0,0.7600085
White,Male,Bachelors or Greater,44,1,4.653212513775344,Metro,0.0,0.5126965
White,Male,Less than College ,50,2,4.671172842715083,Metro,1.0,0.5683449
White,Male,Less than College ,85,2,4.919078092376074,Metro,1.0,0.74310964
White,Male,Bachelors or Greater,55,3,4.991226075692495,Metro,1.0,0.71510863
White,Female,Less than College ,61,5,4.926753905189737,Metro,1.0,0.66897845
White,Male,Bachelors or Greater,30,2,4.940018155007663,Metro,1.0,0.6561239
White,Female,Less than College ,44,7,4.526339277389844,Metro,1.0,0.59320587
Black,Female,Less than College ,85,2,4.334453751150931,Metro,1.0,0.6127942
White,Female,Less than College ,85,1,4.40823996531185,Metro,1.0,0.64197147
White,Male,Less than College ,48,3,4.690196080028514,Metro,0.0,0.35261622
Black,Male,Less than College ,20,2,4.633468455579586,Metro,1.0,0.17493246
White,Male,Less than College ,74,2,4.535294120042771,Metro,1.0,0.61265224
White,Female,Less than College ,85,1,4.049218022670182,Metro,1.0,0.3351115
White,Female,Less than College ,67,1,4.176091259055681,Metro,0.0,0.45701796
White,Female,Less than College ,72,2,4.643452676486188,Metro,0.0,0.5800864
White,Male,Less than College ,30,3,4.541579243946581,Metro,0.0,0.237407
White,Female,Less than College ,44,2,5.419955748489758,Metro,1.0,0.52889496
White,Male,Less than College ,35,1,4.812913356642856,Metro,1.0,0.18126361
White,Female,Bachelors or Greater,49,1,4.318063334962762,Metro,1.0,0.45490563
White,Male,Less than College ,46,4,5.41161970596323,Metro,0.0,0.709986
White,Male,Less than College ,78,3,4.849419413796899,Metro,1.0,0.7378845
Black,Female,Less than College ,45,7,4.431363764158987,Metro,0.0,0.16972592
White,Male,Bachelors or Greater,72,2,5.4361626470407565,Metro,1.0,0.75915945
White,Female,Less than College ,58,2,4.158362492095249,Metro,0.0,0.49883243
White,Female,Bachelors or Greater,71,1,4.037426497940624,Metro,0.0,0.28557202
White,Female,Less than College ,55,4,4.778151250383644,Metro,0.0,0.6035946
White,Male,Less than College ,72,2,4.744292983122676,Metro,1.0,0.7392506
White,Female,Less than College ,62,1,4.334453751150931,Metro,1.0,0.40687358
Black,Male,Less than College ,31,1,4.3979400086720375,Metro,0.0,0.3027425
White,Male,Less than College ,63,1,4.70926996097583,Metro,1.0,0.6645032
White,Male,Bachelors or Greater,39,2,5.190331698170292,Metro,1.0,0.71046907
White,Female,Bachelors or Greater,61,1,5.0,Metro,0.0,0.7138364
White,Female,Bachelors or Greater,35,4,4.933639112524925,Metro,1.0,0.6761955
White,Female,Bachelors or Greater,44,1,5.05307844348342,Metro,1.0,0.5487694
White,Male,Less than College ,58,1,5.0,Metro,1.0,0.63124955
Black,Male,Less than College ,34,5,4.845098040014257,Metro,1.0,0.36924714
White,Male,Less than College ,36,2,4.905795880367869,Metro,0.0,0.36994165
White,Male,Bachelors or Greater,76,3,5.357934847000454,Metro,1.0,0.76521397
White,Male,Bachelors or Greater,45,5,5.212187604403958,Metro,1.0,0.72541666
White,Male,Bachelors or Greater,56,4,5.262213705476417,Metro,0.0,0.70221937
White,Male,Less than College ,50,2,5.079181246047625,Metro,1.0,0.6474644
White,Female,Less than College ,59,3,5.078094150406411,Metro,1.0,0.72386485
White,Female,Less than College ,80,2,4.414973347970818,Metro,1.0,0.73076653
White,Female,Less than College ,55,2,4.176091259055681,Urban,1.0,0.6049083
White,Female,Less than College ,55,2,4.944482672150168,Metro,1.0,0.6723536
White,Male,Less than College ,79,2,4.625723909525756,Urban,1.0,0.78744
Black,Female,Less than College ,47,6,4.806179973983888,Urban,1.0,0.5009651
White,Male,Bachelors or Greater,57,2,5.065952980313869,Metro,1.0,0.75431526
Black,Female,Less than College ,28,4,4.130333768495007,Metro,0.0,0.19557175
White,Male,Less than College ,71,1,4.623249290397901,Urban,1.0,0.6972484
White,Male,Less than College ,45,4,4.929418925714293,Metro,1.0,0.7063863
White,Female,Bachelors or Greater,56,3,5.130333768495007,Metro,1.0,0.77685875
White,Female,Bachelors or Greater,40,1,4.612783856719736,Urban,0.0,0.46307245
White,Male,Less than College ,22,1,5.0,Metro,1.0,0.33128512
White,Male,Bachelors or Greater,58,2,5.004364371107752,Urban,1.0,0.72087824
White,Male,Less than College ,50,1,4.531478917042255,Urban,1.0,0.51738393
White,Female,Bachelors or Greater,77,1,5.0,Metro,1.0,0.7665319
White,Female,Less than College ,52,3,5.041392685158225,Urban,1.0,0.75085187
White,Male,Less than College ,52,3,5.12057393120585,Urban,1.0,0.7885744
Black,Male,Less than College ,53,3,4.6020599913279625,Metro,0.0,0.5466875
Black,Male,Bachelors or Greater,48,3,4.924279286061882,Metro,1.0,0.5485034
White,Female,Less than College ,32,5,4.857332496431268,Metro,0.0,0.5578019
White,Male,Bachelors or Greater,47,6,5.350906715537863,Metro,1.0,0.79741555
White,Male,Less than College ,37,5,4.903089986991944,Urban,1.0,0.6689931
White,Male,Less than College ,75,3,4.600972895686748,Urban,1.0,0.76762384
White,Female,Less than College ,70,1,4.169968173996892,Urban,1.0,0.5166475
White,Male,Bachelors or Greater,40,3,4.707570176097937,Urban,0.0,0.64068323
White,Male,Bachelors or Greater,33,3,4.977723605288848,Urban,1.0,0.73683244
White,Male,Bachelors or Greater,49,1,4.799340549453582,Urban,0.0,0.54979426
White,Male,Less than College ,59,1,5.0,Metro,1.0,0.6735825
White,Male,Bachelors or Greater,70,4,5.07298474462793,Metro,1.0,0.7624915
White,Female,Less than College ,74,1,4.285557309007774,Urban,0.0,0.59014976
White,Male,Less than College ,68,2,4.2405492482826,Metro,1.0,0.7539194
Black,Female,Less than College ,66,1,4.214843848047698,Urban,1.0,0.5715982
White,Male,Less than College ,59,1,4.484299839346786,Metro,1.0,0.57356095
White,Male,Less than College ,24,1,4.845098040014257,Metro,0.0,0.40111798
White,Male,Less than College ,48,3,4.653212513775344,Urban,0.0,0.59209657
White,Female,Less than College ,23,2,4.799340549453582,Metro,0.0,0.34179562
White,Female,Bachelors or Greater,66,1,4.523746466811565,Metro,0.0,0.6690898
White,Male,Less than College ,55,1,4.544068044350276,Urban,1.0,0.49733353
White,Male,Less than College ,72,2,5.0,Metro,1.0,0.78594804
White,Male,Less than College ,33,3,5.008600171761918,Urban,1.0,0.68663555
White,Female,Bachelors or Greater,58,5,5.494154594018442,Metro,1.0,0.9076078
White,Male,Bachelors or Greater,30,3,4.698970004336019,Metro,0.0,0.43060255
White,Male,Less than College ,56,1,4.61066016308988,Urban,1.0,0.62023324
White,Female,Less than College ,68,2,4.999565488225982,Urban,1.0,0.7891837
White,Male,Less than College ,55,2,4.6020599913279625,Metro,1.0,0.6557246
White,Male,Bachelors or Greater,52,4,4.814913181275074,Metro,1.0,0.67596096
White,Female,Less than College ,23,3,4.445604203273597,Urban,0.0,0.3055639
White,Male,Less than College ,65,3,4.477121254719663,Metro,1.0,0.7550338
White,Female,Less than College ,63,1,4.672097857935717,Metro,1.0,0.63926077
Black,Male,Less than College ,78,1,4.146128035678238,Urban,0.0,0.3309912
White,Female,Less than College ,52,2,5.113943352306837,Metro,1.0,0.71381783
Black,Female,Less than College ,45,4,5.146128035678238,Metro,0.0,0.66759896
White,Male,Less than College ,54,2,4.973127853599698,Urban,1.0,0.7498333
White,Male,Bachelors or Greater,41,1,5.0,Metro,1.0,0.6051559
White,Female,Less than College ,31,4,4.763427993562937,Metro,0.0,0.48616323
White,Male,Bachelors or Greater,59,3,4.879095879500073,Metro,1.0,0.7541451
White,Female,Bachelors or Greater,40,2,4.977723605288848,Metro,1.0,0.6526506
White,Male,Bachelors or Greater,55,1,4.857332496431268,Urban,1.0,0.66474307
White,Female,Less than College ,66,1,4.510545010206612,Urban,1.0,0.6582411
White,Female,Less than College ,54,4,5.487138375477186,Metro,1.0,0.7750695
White,Male,Less than College ,67,1,4.390935107103379,Metro,1.0,0.54640883
White,Female,Less than College ,31,3,4.698970004336019,Metro,0.0,0.35610187
White,Male,Bachelors or Greater,30,1,4.633468455579586,Metro,0.0,0.3313716
White,Male,Bachelors or Greater,58,3,5.027757204690554,Metro,1.0,0.7623066
White,Male,Bachelors or Greater,61,2,5.494850021680094,Metro,1.0,0.7782556
White,Female,Bachelors or Greater,34,6,5.024074987307427,Metro,1.0,0.7074982
White,Male,Bachelors or Greater,52,1,4.924279286061882,Metro,0.0,0.57339346
White,Female,Less than College ,71,1,4.477121254719663,Metro,1.0,0.6823247
White,Male,Less than College ,85,1,4.509068045017162,Urban,1.0,0.6232734
Black,Female,Less than College ,85,1,4.2552725051033065,Metro,0.0,0.48698503
White,Male,Bachelors or Greater,43,3,5.214843848047698,Metro,1.0,0.7496979
Black,Female,Less than College ,75,1,4.079181246047625,Metro,0.0,0.52242917
White,Female,Less than College ,58,1,4.1003705451175625,Urban,1.0,0.46233952
White,Male,Bachelors or Greater,21,1,4.290034611362518,Metro,0.0,0.20230003
White,Male,Less than College ,26,2,4.462397997898956,Metro,0.0,0.25445682
White,Male,Less than College ,41,2,4.977723605288848,Metro,0.0,0.66505337
White,Male,Less than College ,53,2,5.463892988985907,Metro,1.0,0.7251257
Black,Male,Less than College ,57,4,4.954242509439325,Urban,1.0,0.6788695
White,Male,Bachelors or Greater,79,2,4.643452676486188,Metro,0.0,0.51149046
White,Male,Less than College ,60,2,5.079181246047625,Metro,1.0,0.74042326
Black,Female,Less than College ,34,2,4.041392685158225,Metro,0.0,0.23987103
White,Male,Bachelors or Greater,39,3,4.991226075692495,Metro,1.0,0.6496109
White,Male,Bachelors or Greater,66,2,4.910624404889202,Metro,1.0,0.76225054
White,Male,Bachelors or Greater,55,3,5.198382130008294,Metro,1.0,0.73848206
White,Male,Less than College ,80,2,4.79309160017658,Metro,0.0,0.7505975
White,Male,Bachelors or Greater,51,4,5.225309281725863,Metro,1.0,0.7688667
Black,Female,Less than College ,85,1,4.077367905284157,Metro,1.0,0.5193866
Black,Female,Less than College ,66,1,4.204119982655925,Metro,1.0,0.41380122
White,Male,Bachelors or Greater,45,4,5.021189299069938,Metro,1.0,0.5585219
White,Female,Bachelors or Greater,85,1,4.552668216112194,Metro,0.0,0.63856304
White,Female,Bachelors or Greater,68,2,4.6022770843001926,Metro,1.0,0.73519
White,Male,Bachelors or Greater,72,1,4.301029995663981,Metro,1.0,0.52387583
White,Female,Less than College ,51,3,4.9148718175400505,Metro,1.0,0.6753156
White,Male,Less than College ,47,3,4.971554153446061,Metro,1.0,0.69798774
Black,Female,Less than College ,67,2,5.080987046910887,Metro,1.0,0.70698094
Black,Male,Less than College ,66,1,4.471291711058939,Urban,0.0,0.6314485
White,Male,Less than College ,51,2,4.857332496431268,Metro,1.0,0.66945106
Black,Female,Bachelors or Greater,40,3,4.732393759822968,Urban,0.0,0.62102115
White,Female,Bachelors or Greater,40,2,5.158362492095249,Metro,0.0,0.6562776
White,Female,Less than College ,72,1,4.309630167425898,Metro,1.0,0.58888453
White,Male,Bachelors or Greater,48,2,4.812913356642856,Metro,0.0,0.40803432
White,Male,Bachelors or Greater,40,2,4.939519252618618,Metro,1.0,0.5493065
White,Male,Bachelors or Greater,50,5,5.204119982655925,Metro,1.0,0.728954
White,Female,Less than College ,78,1,4.785329835010767,Metro,1.0,0.6806248
White,Female,Bachelors or Greater,56,3,5.446692466371527,Metro,1.0,0.7533344
Black,Male,Less than College ,26,1,4.763427993562937,Metro,1.0,0.33922133
White,Female,Less than College ,65,1,4.6020599913279625,Metro,1.0,0.5524816
White,Male,Bachelors or Greater,64,2,5.085647288296856,Metro,1.0,0.7503247
White,Male,Bachelors or Greater,74,2,5.152288344383057,Metro,1.0,0.76714
White,Female,Less than College ,51,2,4.954242509439325,Metro,0.0,0.6149641
Black,Male,Bachelors or Greater,37,2,5.176091259055681,Metro,0.0,0.39622185
White,Male,Bachelors or Greater,43,4,5.301029995663981,Metro,1.0,0.63662624
White,Female,Bachelors or Greater,47,3,5.32221929473392,Metro,1.0,0.7087256
Black,Male,Less than College ,40,2,4.785329835010767,Metro,0.0,0.4931744
White,Female,Bachelors or Greater,33,1,4.3979400086720375,Metro,0.0,0.30404103
White,Female,Less than College ,61,6,4.7504312486602025,Metro,1.0,0.63608253
Black,Male,Less than College ,28,3,4.551449997972875,Metro,0.0,0.26352927
Black,Male,Less than College ,36,4,4.963315511386111,Metro,1.0,0.4838516
White,Male,Bachelors or Greater,48,3,5.268343913951065,Metro,1.0,0.7296331
White,Male,Less than College ,40,4,4.86569605991607,Metro,1.0,0.3856437
White,Male,Less than College ,33,1,4.653405490664501,Metro,0.0,0.30910763
White,Male,Bachelors or Greater,51,3,5.041392685158225,Metro,1.0,0.614387
White,Female,Less than College ,34,3,4.6020599913279625,Metro,0.0,0.32373533
White,Male,Bachelors or Greater,47,3,5.000434077479318,Metro,1.0,0.64436275
White,Female,Less than College ,57,5,5.305351369446623,Metro,1.0,0.7072904
White,Female,Less than College ,57,1,4.334453751150931,Metro,0.0,0.4804316
White,Female,Less than College ,70,1,4.6020599913279625,Metro,1.0,0.68001664
White,Male,Bachelors or Greater,42,4,5.5276299008713385,Metro,1.0,0.7590038
White,Male,Bachelors or Greater,68,2,4.671172842715083,Metro,1.0,0.7541582
White,Female,Bachelors or Greater,55,2,5.059260404121731,Metro,1.0,0.5475405
White,Male,Less than College ,53,5,5.152288344383057,Metro,0.0,0.6925689
Black,Male,Bachelors or Greater,29,1,4.698970004336019,Metro,1.0,0.31455126
White,Male,Less than College ,44,4,5.001863462692524,Metro,1.0,0.5987979
White,Male,Less than College ,72,2,4.758911892397974,Metro,1.0,0.7201836
White,Male,Bachelors or Greater,70,2,5.219584526214255,Metro,1.0,0.750038
Black,Female,Less than College ,80,2,4.305566313515304,Metro,0.0,0.3170597
White,Male,Less than College ,80,2,4.748730556098495,Metro,0.0,0.69648457
White,Male,Bachelors or Greater,64,4,5.070037866607756,Metro,1.0,0.5547325
Black,Female,Bachelors or Greater,54,3,5.130333768495007,Metro,1.0,0.72395545
White,Male,Bachelors or Greater,50,1,4.556302500767287,Metro,0.0,0.3728282
White,Male,Less than College ,80,1,4.158362492095249,Metro,0.0,0.440658
White,Male,Less than College ,38,4,4.832508912706237,Metro,0.0,0.49703753
White,Male,Bachelors or Greater,49,1,5.0,Metro,0.0,0.53746146
White,Male,Less than College ,31,2,5.070776462843435,Metro,1.0,0.3551125
White,Male,Bachelors or Greater,61,3,4.826074802700826,Metro,1.0,0.7011651
Black,Female,Bachelors or Greater,46,4,5.361727836017593,Metro,1.0,0.726285
Black,Male,Bachelors or Greater,37,1,4.903089986991944,Metro,0.0,0.4634643
White,Male,Less than College ,56,2,5.116939646550756,Metro,1.0,0.7036721
White,Female,Less than College ,38,3,5.079181246047625,Metro,1.0,0.5542266
White,Male,Less than College ,61,3,4.939519252618618,Metro,0.0,0.65890753
Black,Female,Bachelors or Greater,35,4,5.004321373782642,Metro,0.0,0.43464983
White,Male,Less than College ,27,2,4.799340549453582,Metro,0.0,0.34829792
White,Male,Less than College ,85,1,4.86391737695786,Metro,1.0,0.68699116
White,Male,Less than College ,55,1,4.918764031027999,Metro,1.0,0.6203288
White,Male,Bachelors or Greater,55,3,5.079181246047625,Metro,0.0,0.7312363
White,Male,Less than College ,28,3,5.385606273598312,Metro,0.0,0.37549105
White,Male,Bachelors or Greater,47,3,5.0,Metro,0.0,0.47132412
White,Male,Less than College ,59,2,4.966610986681935,Metro,1.0,0.6696093
White,Male,Less than College ,31,5,4.778151250383644,Metro,1.0,0.39524305
White,Female,Less than College ,79,2,4.570542939881897,Metro,1.0,0.6522895
Black,Female,Bachelors or Greater,34,3,4.79657433321043,Metro,1.0,0.44884908
White,Female,Bachelors or Greater,61,2,4.892094602690481,Metro,1.0,0.7034391
White,Male,Bachelors or Greater,32,3,5.243038048686294,Metro,1.0,0.7253468
White,Female,Bachelors or Greater,38,5,5.146128035678238,Metro,1.0,0.745953
White,Male,Less than College ,45,4,5.204119982655925,Metro,1.0,0.70472276
White,Female,Less than College ,58,1,4.778151250383644,Metro,1.0,0.57053214
White,Male,Bachelors or Greater,41,4,4.954242509439325,Metro,1.0,0.6550105
White,Male,Bachelors or Greater,71,4,5.021189299069938,Metro,1.0,0.72192395
White,Female,Less than College ,48,2,4.977723605288848,Metro,1.0,0.51572144
Black,Female,Less than College ,59,1,4.544068044350276,Metro,1.0,0.5777503
Black,Female,Less than College ,47,2,4.491361693834273,Metro,0.0,0.3798828
Black,Male,Less than College ,47,1,4.440909082065218,Metro,0.0,0.26390675
White,Female,Bachelors or Greater,85,1,4.041392685158225,Metro,0.0,0.4197427
White,Male,Less than College ,49,2,5.105169427999332,Metro,1.0,0.7187213
White,Male,Less than College ,41,5,4.770852011642144,Metro,1.0,0.59053206
White,Female,Bachelors or Greater,64,2,4.537819095073274,Metro,1.0,0.7568181
Black,Female,Less than College ,63,2,4.494154594018442,Metro,0.0,0.35838178
Black,Male,Less than College ,63,1,4.292256071356476,Metro,0.0,0.30513373
White,Male,Bachelors or Greater,50,3,5.144262773761991,Metro,1.0,0.78731984
White,Male,Less than College ,55,1,4.301029995663981,Metro,1.0,0.48951164
White,Female,Less than College ,55,3,5.146128035678238,Metro,1.0,0.73172534
Black,Male,Less than College ,49,6,4.466867620354109,Metro,1.0,0.5018988
White,Male,Less than College ,80,2,4.269512944217916,Metro,0.0,0.59876984
White,Female,Less than College ,52,4,4.749736315569061,Metro,1.0,0.64883906
White,Female,Bachelors or Greater,59,2,4.113943352306837,Metro,1.0,0.44986957
White,Male,Bachelors or Greater,45,4,5.243038048686294,Metro,1.0,0.8235637
White,Male,Bachelors or Greater,68,4,5.167317334748176,Metro,1.0,0.7559419
White,Male,Less than College ,74,5,4.767155866082181,Metro,1.0,0.7156526
White,Male,Bachelors or Greater,57,5,5.405687786672778,Metro,1.0,0.75730985
White,Female,Less than College ,70,3,4.398460849608223,Metro,1.0,0.6403792
White,Male,Less than College ,44,5,5.264817823009537,Metro,1.0,0.63570553
White,Female,Bachelors or Greater,70,2,5.429752280002408,Metro,1.0,0.7754671
White,Female,Bachelors or Greater,30,2,5.27415784926368,Metro,0.0,0.35039556
White,Male,Less than College ,47,3,5.264817823009537,Metro,1.0,0.6596596
White,Male,Less than College ,63,6,5.017033339298781,Metro,1.0,0.6097849
White,Female,Less than College ,53,3,4.57978359661681,Metro,0.0,0.43536055
White,Female,Less than College ,59,1,4.826074802700826,Metro,1.0,0.59049594
White,Male,Bachelors or Greater,34,2,5.071882007306125,Metro,1.0,0.53085405
White,Male,Bachelors or Greater,33,2,4.816930319939182,Metro,0.0,0.4951541
White,Male,Bachelors or Greater,52,2,5.330413773349191,Metro,1.0,0.6804707
White,Male,Bachelors or Greater,37,4,4.997823080745725,Metro,1.0,0.6957366
White,Female,Less than College ,40,6,4.473340964185935,Metro,1.0,0.5236285
Black,Female,Less than College ,31,3,4.3979400086720375,Metro,0.0,0.25441992
Black,Female,Less than College ,44,3,4.113943352306837,Metro,0.0,0.34666932
White,Female,Bachelors or Greater,52,2,5.041392685158225,Metro,1.0,0.68983096
White,Male,Bachelors or Greater,33,4,5.147985320683805,Metro,1.0,0.7971162
White,Male,Less than College ,70,3,4.779596491257824,Metro,1.0,0.68421614
Black,Female,Less than College ,68,1,4.361727836017593,Metro,0.0,0.3730993
White,Female,Less than College ,59,1,5.367355921026019,Metro,1.0,0.680507
White,Male,Less than College ,79,6,5.204662511748219,Metro,1.0,0.7400075
White,Male,Less than College ,46,7,4.732393759822968,Metro,1.0,0.37835628
White,Female,Less than College ,48,2,4.439332693830263,Metro,0.0,0.27179724
White,Female,Less than College ,67,2,4.782472624166286,Metro,1.0,0.6616352
White,Female,Less than College ,67,1,4.423245873936808,Metro,0.0,0.46237132
White,Male,Less than College ,58,2,4.233503760341135,Metro,1.0,0.5699231
White,Female,Less than College ,56,2,4.748188027006201,Metro,0.0,0.640526
White,Male,Less than College ,24,6,4.850033257689769,Metro,0.0,0.37656438
Black,Female,Less than College ,72,2,4.764922984649888,Metro,1.0,0.70061153
White,Female,Bachelors or Greater,74,1,4.176091259055681,Metro,1.0,0.5559749
White,Female,Bachelors or Greater,73,3,5.013258665283517,Metro,1.0,0.6758948
White,Female,Less than College ,57,1,4.887617300335736,Metro,0.0,0.547351
White,Male,Less than College ,46,1,4.959041392321094,Metro,1.0,0.5957988
White,Female,Bachelors or Greater,85,1,4.193124598354461,Metro,0.0,0.44337845
Black,Female,Less than College ,26,5,4.176091259055681,Metro,0.0,0.21693109
White,Male,Bachelors or Greater,23,1,4.227886704613674,Metro,0.0,0.21234065
White,Male,Bachelors or Greater,70,2,4.837588438235511,Metro,1.0,0.7707842
White,Male,Less than College ,40,2,4.959041392321094,Metro,1.0,0.5611209
White,Male,Less than College ,46,3,4.113943352306837,Metro,1.0,0.48806992
Black,Female,Less than College ,68,1,4.40823996531185,Metro,1.0,0.5370222
White,Female,Less than College ,85,4,4.469822015978163,Metro,1.0,0.77459496
White,Female,Bachelors or Greater,40,3,5.402777069610347,Metro,1.0,0.6254142
White,Female,Bachelors or Greater,37,1,4.176091259055681,Metro,0.0,0.38367566
White,Female,Less than College ,63,3,4.992553517832135,Metro,0.0,0.6713023
White,Female,Less than College ,85,2,4.40823996531185,Metro,1.0,0.5228981
White,Male,Less than College ,38,6,5.093421685162235,Metro,1.0,0.60738957
White,Female,Less than College ,34,3,4.720985744153739,Metro,1.0,0.27079326
White,Female,Less than College ,34,4,4.301029995663981,Metro,0.0,0.19659857
White,Male,Less than College ,39,4,4.887054378050957,Metro,0.0,0.5014057
White,Male,Less than College ,53,2,5.365487984890899,Metro,1.0,0.7397171
White,Male,Less than College ,39,2,4.973127853599698,Metro,0.0,0.45054793
White,Male,Less than College ,46,6,4.778151250383644,Metro,1.0,0.39586928
White,Male,Bachelors or Greater,70,2,5.028083007017838,Metro,1.0,0.7745417
White,Male,Less than College ,50,5,4.544068044350276,Metro,0.0,0.39756745
White,Male,Bachelors or Greater,31,1,5.113943352306837,Metro,1.0,0.34804577
White,Male,Less than College ,41,7,4.869818207979328,Metro,1.0,0.5749703
White,Male,Less than College ,60,3,5.096910013008056,Metro,1.0,0.7182786
White,Female,Bachelors or Greater,34,3,4.694605198933568,Metro,1.0,0.3409173
White,Male,Bachelors or Greater,36,2,5.176091259055681,Metro,1.0,0.526689
Black,Female,Less than College ,51,1,4.32221929473392,Metro,0.0,0.24152818
White,Female,Less than College ,45,4,5.113943352306837,Metro,0.0,0.5705356
White,Male,Bachelors or Greater,22,3,5.332034277027518,Metro,0.0,0.29632673
White,Female,Bachelors or Greater,65,2,4.439332693830263,Metro,0.0,0.7077776
Black,Female,Less than College ,52,2,4.597695185925512,Metro,0.0,0.30852708
White,Female,Less than College ,53,2,4.70926996097583,Metro,1.0,0.663559
White,Male,Less than College ,63,1,4.7160033436348,Metro,0.0,0.6184301
White,Female,Less than College ,39,5,4.380211241711606,Metro,1.0,0.37744328
White,Male,Less than College ,79,2,4.627365856592733,Metro,1.0,0.75982
White,Female,Bachelors or Greater,44,1,4.8750612633917,Metro,1.0,0.5949843
White,Male,Less than College ,38,5,4.880813592280791,Metro,1.0,0.5301798
Black,Male,Bachelors or Greater,60,3,5.02938377768521,Metro,1.0,0.6088004
White,Female,Less than College ,49,4,5.131939295210424,Metro,0.0,0.6301932
White,Male,Bachelors or Greater,77,1,4.613841821876069,Metro,1.0,0.6904124
White,Male,Less than College ,43,3,4.439332693830263,Metro,1.0,0.3934509
White,Female,Less than College ,43,2,5.041392685158225,Metro,0.0,0.48467806
